Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Library-HIVIND91Logic.json	1146	4	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	211	36	0	0	0	0	9	0	0
fsh-generated/resources/Library-HIVIND92Logic.json	1121	4	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	337	44	0	0	0	0	16	0	0
fsh-generated/resources/Library-HIVIND93Logic.json	1097	4	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	134	30	0	0	0	0	4	0	0
fsh-generated/resources/Library-HIVIND94Logic.json	1115	4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	206	35	0	0	0	0	10	0	0
fsh-generated/resources/Library-HIVIND95Logic.json	1077	4	0	0	1	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	186	36	0	0	0	0	8	0	0
fsh-generated/resources/Library-HIVIND96Logic.json	1077	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	281	39	0	0	0	0	13	0	0
fsh-generated/resources/Library-HIVIND9Logic.json	1121	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	99	28	0	0	0	0	2	0	0
fsh-generated/resources/Library-HIVIndicatorElements.json	1090	4	0	0	0	0	0	0	16	86	0	0	0	0	0	0	0	1	0	0	18740	1275	0	0	0	0	847	0	1
fsh-generated/resources/Library-WHOCommon.json	1024	5	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1206	96	0	0	0	0	64	0	0
fsh-generated/resources/Library-WHOConcepts.json	1036	4	0	0	1	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	69	28	0	0	0	0	1	0	0
fsh-generated/resources/Library-WHOElements.json	1036	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	80	30	0	0	0	0	2	0	0
fsh-generated/resources/Library-WHOEncounterElements.json	1090	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	83	26	0	0	0	0	4	0	0
fsh-generated/resources/Measure-HIVIND11.json	2878	4	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	32	25	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND12.json	3052	5	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	33	31	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND13.json	2958	4	0	0	0	0	0	1	1	12	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND14.json	3091	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	33	24	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND15.json	3555	4	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	25	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND16.json	3082	4	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	32	29	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND18.json	3536	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND19.json	3115	4	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	32	25	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND2.json	3501	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	33	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND20.json	3006	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	32	25	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND21.json	2956	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND22.json	3542	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	31	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND24.json	3366	4	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	32	25	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND25.json	3351	4	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	33	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND27.json	3539	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	33	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND28.json	3405	4	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	33	24	0	0	0	0	1	0	0
fsh-generated/resources/Measure-HIVIND29.json	3439	4	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	33	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND3.json	3594	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	33	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND30.json	3479	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	32	24	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND31.json	3059	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	32	25	0	0	0	0	0	0	0
fsh-generated/resources/Measure-HIVIND32.json	3019	4	0	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	31	23	0	0	0	0	1	0	0
